,song_title,song_id,song_artist,genre,playlist_id,playlist_title,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
10849,Trouble,5vZU1sYp7e1osTKWIMtof5,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.321,https://api.spotify.com/v1/audio-analysis/5vZU1sYp7e1osTKWIMtof5,0.572,197227,0.8,5vZU1sYp7e1osTKWIMtof5,0,7,0.511,-4.421,1,0.137,76.022,4,https://api.spotify.com/v1/tracks/5vZU1sYp7e1osTKWIMtof5,audio_features,spotify:track:5vZU1sYp7e1osTKWIMtof5,0.767
10850,Lucky One,4vnzhkrgM7PH6RwTW3afZw,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.169,https://api.spotify.com/v1/audio-analysis/4vnzhkrgM7PH6RwTW3afZw,0.731,227486,0.787,4vnzhkrgM7PH6RwTW3afZw,0,1,0.0892,-3.95,1,0.055,120.951,4,https://api.spotify.com/v1/tracks/4vnzhkrgM7PH6RwTW3afZw,audio_features,spotify:track:4vnzhkrgM7PH6RwTW3afZw,0.799
10851,What a life,3TfLZodlQ1TzNpdrc4KXR5,EXO-SC,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.301,https://api.spotify.com/v1/audio-analysis/3TfLZodlQ1TzNpdrc4KXR5,0.862,203867,0.782,3TfLZodlQ1TzNpdrc4KXR5,0,5,0.143,-3.811,0,0.125,135.029,4,https://api.spotify.com/v1/tracks/3TfLZodlQ1TzNpdrc4KXR5,audio_features,spotify:track:3TfLZodlQ1TzNpdrc4KXR5,0.847
10852,Let’s Love,0wk4GYAryLcXEMvfhzU1bv,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0177,https://api.spotify.com/v1/audio-analysis/0wk4GYAryLcXEMvfhzU1bv,0.542,229627,0.74,0wk4GYAryLcXEMvfhzU1bv,0,6,0.267,-2.635,0,0.0316,133.901,4,https://api.spotify.com/v1/tracks/0wk4GYAryLcXEMvfhzU1bv,audio_features,spotify:track:0wk4GYAryLcXEMvfhzU1bv,0.336
10856,Stay With Me,1HYzRuWjmS9LXCkdVHi25K,CHANYEOL,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.428,https://api.spotify.com/v1/audio-analysis/1HYzRuWjmS9LXCkdVHi25K,0.314,192441,0.526,1HYzRuWjmS9LXCkdVHi25K,0,0,0.126,-4.686,0,0.0484,78.643,5,https://api.spotify.com/v1/tracks/1HYzRuWjmS9LXCkdVHi25K,audio_features,spotify:track:1HYzRuWjmS9LXCkdVHi25K,0.195
10860,Ooh La La La,6n6G0ORHLwMiQYzgT0QxWV,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.238,https://api.spotify.com/v1/audio-analysis/6n6G0ORHLwMiQYzgT0QxWV,0.65,187446,0.648,6n6G0ORHLwMiQYzgT0QxWV,0,8,0.111,-6.016,0,0.0833,165.15,4,https://api.spotify.com/v1/tracks/6n6G0ORHLwMiQYzgT0QxWV,audio_features,spotify:track:6n6G0ORHLwMiQYzgT0QxWV,0.61
10861,Mama,0h6wNxwKqle9va4isnnBXn,EXO-K,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.00515,https://api.spotify.com/v1/audio-analysis/0h6wNxwKqle9va4isnnBXn,0.629,270453,0.963,0h6wNxwKqle9va4isnnBXn,0,0,0.262,-3.889,1,0.112,90.015,4,https://api.spotify.com/v1/tracks/0h6wNxwKqle9va4isnnBXn,audio_features,spotify:track:0h6wNxwKqle9va4isnnBXn,0.528
10865,My Love,1RMUSljuiZKUNaf6xskK9n,BAEKHYUN,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.854,https://api.spotify.com/v1/audio-analysis/1RMUSljuiZKUNaf6xskK9n,0.619,193931,0.462,1RMUSljuiZKUNaf6xskK9n,3.68e-06,4,0.0932,-9.154,1,0.0402,123.945,4,https://api.spotify.com/v1/tracks/1RMUSljuiZKUNaf6xskK9n,audio_features,spotify:track:1RMUSljuiZKUNaf6xskK9n,0.131
10866,나비소녀 (Don't Go),1vXsCZjGd1LW6EVwcPhMc7,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.276,https://api.spotify.com/v1/audio-analysis/1vXsCZjGd1LW6EVwcPhMc7,0.575,214380,0.9,1vXsCZjGd1LW6EVwcPhMc7,0,1,0.171,-3.723,1,0.0711,156.028,4,https://api.spotify.com/v1/tracks/1vXsCZjGd1LW6EVwcPhMc7,audio_features,spotify:track:1vXsCZjGd1LW6EVwcPhMc7,0.716
10867,That's okay,2Ghu1DdMwxS3VAyB7i38Wo,D.O.,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.723,https://api.spotify.com/v1/audio-analysis/2Ghu1DdMwxS3VAyB7i38Wo,0.679,221373,0.442,2Ghu1DdMwxS3VAyB7i38Wo,0,7,0.231,-8.928,1,0.0637,129.671,4,https://api.spotify.com/v1/tracks/2Ghu1DdMwxS3VAyB7i38Wo,audio_features,spotify:track:2Ghu1DdMwxS3VAyB7i38Wo,0.628
10868,Jekyll,028XrbNPgtmnSSScHuWuG1,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.438,https://api.spotify.com/v1/audio-analysis/028XrbNPgtmnSSScHuWuG1,0.721,221267,0.57,028XrbNPgtmnSSScHuWuG1,0,11,0.0975,-3.759,0,0.0567,99.988,4,https://api.spotify.com/v1/tracks/028XrbNPgtmnSSScHuWuG1,audio_features,spotify:track:028XrbNPgtmnSSScHuWuG1,0.472
10869,EL DORADO,5vaor8pp494Z8AZtIpmpda,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.116,https://api.spotify.com/v1/audio-analysis/5vaor8pp494Z8AZtIpmpda,0.592,239597,0.88,5vaor8pp494Z8AZtIpmpda,0,2,0.251,-3.094,0,0.0724,154.97,4,https://api.spotify.com/v1/tracks/5vaor8pp494Z8AZtIpmpda,audio_features,spotify:track:5vaor8pp494Z8AZtIpmpda,0.579
10870,PLAYBOY,14xRAc1zbSZZzKaYgkwqdY,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.213,https://api.spotify.com/v1/audio-analysis/14xRAc1zbSZZzKaYgkwqdY,0.529,212132,0.722,14xRAc1zbSZZzKaYgkwqdY,0,1,0.102,-4.815,0,0.0814,79.951,4,https://api.spotify.com/v1/tracks/14xRAc1zbSZZzKaYgkwqdY,audio_features,spotify:track:14xRAc1zbSZZzKaYgkwqdY,0.666
10871,XOXO (Kisses & Hugs),6S4S55KPkSB2OEzVrBe3ez,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.00678,https://api.spotify.com/v1/audio-analysis/6S4S55KPkSB2OEzVrBe3ez,0.708,186018,0.689,6S4S55KPkSB2OEzVrBe3ez,0,1,0.441,-5.428,1,0.0421,93.94,4,https://api.spotify.com/v1/tracks/6S4S55KPkSB2OEzVrBe3ez,audio_features,spotify:track:6S4S55KPkSB2OEzVrBe3ez,0.563
10872,花요일 Blooming Day,4kmp56RAtXEzHOANS0BaLX,EXO-CBX,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.00511,https://api.spotify.com/v1/audio-analysis/4kmp56RAtXEzHOANS0BaLX,0.735,199846,0.736,4kmp56RAtXEzHOANS0BaLX,0,4,0.165,-3.266,0,0.277,117.975,4,https://api.spotify.com/v1/tracks/4kmp56RAtXEzHOANS0BaLX,audio_features,spotify:track:4kmp56RAtXEzHOANS0BaLX,0.813
10876,Groove,4Xi0jBySALbHLMh9MnSvAb,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.287,https://api.spotify.com/v1/audio-analysis/4Xi0jBySALbHLMh9MnSvAb,0.628,208613,0.801,4Xi0jBySALbHLMh9MnSvAb,1.22e-06,0,0.0903,-4.744,1,0.0416,98.022,4,https://api.spotify.com/v1/tracks/4Xi0jBySALbHLMh9MnSvAb,audio_features,spotify:track:4Xi0jBySALbHLMh9MnSvAb,0.44
10877,늑대와 미녀 (Wolf),7kOHvrxpc31hHZMDXvqEqQ,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0986,https://api.spotify.com/v1/audio-analysis/7kOHvrxpc31hHZMDXvqEqQ,0.643,230600,0.912,7kOHvrxpc31hHZMDXvqEqQ,0,7,0.196,-3.005,1,0.139,140.015,4,https://api.spotify.com/v1/tracks/7kOHvrxpc31hHZMDXvqEqQ,audio_features,spotify:track:7kOHvrxpc31hHZMDXvqEqQ,0.456
10878,불공평해 Unfair,6AsyiVAciYZmXBj3l6jp4l,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0879,https://api.spotify.com/v1/audio-analysis/6AsyiVAciYZmXBj3l6jp4l,0.668,182322,0.877,6AsyiVAciYZmXBj3l6jp4l,0,5,0.154,-3.24,0,0.0364,97.984,4,https://api.spotify.com/v1/tracks/6AsyiVAciYZmXBj3l6jp4l,audio_features,spotify:track:6AsyiVAciYZmXBj3l6jp4l,0.781
10879,O2,3gE6fZuOsBCOoIWONBtd2T,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0033,https://api.spotify.com/v1/audio-analysis/3gE6fZuOsBCOoIWONBtd2T,0.417,228667,0.63,3gE6fZuOsBCOoIWONBtd2T,0.254,9,0.307,-5.872,1,0.0312,139.796,4,https://api.spotify.com/v1/tracks/3gE6fZuOsBCOoIWONBtd2T,audio_features,spotify:track:3gE6fZuOsBCOoIWONBtd2T,0.189
10880,Artificial Love,2aeDN3PkBPJB8cCi59aQS5,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.00936,https://api.spotify.com/v1/audio-analysis/2aeDN3PkBPJB8cCi59aQS5,0.639,245773,0.786,2aeDN3PkBPJB8cCi59aQS5,0,6,0.0694,-3.767,1,0.287,114.181,4,https://api.spotify.com/v1/tracks/2aeDN3PkBPJB8cCi59aQS5,audio_features,spotify:track:2aeDN3PkBPJB8cCi59aQS5,0.772
10881,Ya Ya Ya,2Dn0UlDRJ4iSMlSdZ103pg,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0573,https://api.spotify.com/v1/audio-analysis/2Dn0UlDRJ4iSMlSdZ103pg,0.369,222040,0.772,2Dn0UlDRJ4iSMlSdZ103pg,0,1,0.325,-4.049,1,0.3,205.177,4,https://api.spotify.com/v1/tracks/2Dn0UlDRJ4iSMlSdZ103pg,audio_features,spotify:track:2Dn0UlDRJ4iSMlSdZ103pg,0.491
10882,24/7,6EjU5hbaHHtzuZUGkH0cJQ,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.1,https://api.spotify.com/v1/audio-analysis/6EjU5hbaHHtzuZUGkH0cJQ,0.762,243324,0.594,6EjU5hbaHHtzuZUGkH0cJQ,0,0,0.123,-5.465,1,0.0481,98.025,4,https://api.spotify.com/v1/tracks/6EjU5hbaHHtzuZUGkH0cJQ,audio_features,spotify:track:6EjU5hbaHHtzuZUGkH0cJQ,0.337
10883,Heaven,7wlPyCWaTMfkYyalMq5jU2,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0348,https://api.spotify.com/v1/audio-analysis/7wlPyCWaTMfkYyalMq5jU2,0.696,225823,0.844,7wlPyCWaTMfkYyalMq5jU2,0,5,0.0882,-4.212,0,0.181,91.982,4,https://api.spotify.com/v1/tracks/7wlPyCWaTMfkYyalMq5jU2,audio_features,spotify:track:7wlPyCWaTMfkYyalMq5jU2,0.761
10884,Hey Mama!,7JHiyIBneG5971rM9QFoOD,EXO-CBX,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0662,https://api.spotify.com/v1/audio-analysis/7JHiyIBneG5971rM9QFoOD,0.532,199796,0.859,7JHiyIBneG5971rM9QFoOD,0,1,0.684,-4.106,1,0.142,118.919,4,https://api.spotify.com/v1/tracks/7JHiyIBneG5971rM9QFoOD,audio_features,spotify:track:7JHiyIBneG5971rM9QFoOD,0.934
10885,We Young,0eilxZjVwGfcgzzDEbcFJP,CHANYEOL,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0861,https://api.spotify.com/v1/audio-analysis/0eilxZjVwGfcgzzDEbcFJP,0.692,181162,0.71,0eilxZjVwGfcgzzDEbcFJP,0,10,0.0478,-5.64,1,0.0616,82.016,4,https://api.spotify.com/v1/tracks/0eilxZjVwGfcgzzDEbcFJP,audio_features,spotify:track:0eilxZjVwGfcgzzDEbcFJP,0.681
10886,Baby You Are,1j37dCqGQuvWNYg80RIiOu,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.118,https://api.spotify.com/v1/audio-analysis/1j37dCqGQuvWNYg80RIiOu,0.768,178920,0.778,1j37dCqGQuvWNYg80RIiOu,0,11,0.202,-6.184,0,0.0728,107.935,4,https://api.spotify.com/v1/tracks/1j37dCqGQuvWNYg80RIiOu,audio_features,spotify:track:1j37dCqGQuvWNYg80RIiOu,0.784
10887,LIGHTSABER - Bonus Track,06SGUlo2pYQLmg8h2CsTzO,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.13,https://api.spotify.com/v1/audio-analysis/06SGUlo2pYQLmg8h2CsTzO,0.649,184935,0.832,06SGUlo2pYQLmg8h2CsTzO,0,5,0.414,-4.552,0,0.086,139.986,4,https://api.spotify.com/v1/tracks/06SGUlo2pYQLmg8h2CsTzO,audio_features,spotify:track:06SGUlo2pYQLmg8h2CsTzO,0.58
10888,Made In You,30NvzcboJe3GQRIDkJM0k3,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.137,https://api.spotify.com/v1/audio-analysis/30NvzcboJe3GQRIDkJM0k3,0.56,210040,0.723,30NvzcboJe3GQRIDkJM0k3,0,1,0.13,-3.556,1,0.0562,149.977,4,https://api.spotify.com/v1/tracks/30NvzcboJe3GQRIDkJM0k3,audio_features,spotify:track:30NvzcboJe3GQRIDkJM0k3,0.408
10889,Forever,3HbODbLPYqeHcRXApoWJDy,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0588,https://api.spotify.com/v1/audio-analysis/3HbODbLPYqeHcRXApoWJDy,0.609,230726,0.825,3HbODbLPYqeHcRXApoWJDy,0,8,0.35,-3.311,1,0.0748,144.868,4,https://api.spotify.com/v1/tracks/3HbODbLPYqeHcRXApoWJDy,audio_features,spotify:track:3HbODbLPYqeHcRXApoWJDy,0.333
10890,Everytime,1D6lK8qADoErTTLkY4YBfM,CHEN,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.491,https://api.spotify.com/v1/audio-analysis/1D6lK8qADoErTTLkY4YBfM,0.422,189356,0.737,1D6lK8qADoErTTLkY4YBfM,0,10,0.183,-4.31,1,0.0377,179.923,4,https://api.spotify.com/v1/tracks/1D6lK8qADoErTTLkY4YBfM,audio_features,spotify:track:1D6lK8qADoErTTLkY4YBfM,0.502
10891,You,3qqcavKhQkzyyqGC5UDIAL,Dynamicduo,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.746,https://api.spotify.com/v1/audio-analysis/3qqcavKhQkzyyqGC5UDIAL,0.693,221533,0.744,3qqcavKhQkzyyqGC5UDIAL,0,5,0.251,-5.901,0,0.114,119.704,4,https://api.spotify.com/v1/tracks/3qqcavKhQkzyyqGC5UDIAL,audio_features,spotify:track:3qqcavKhQkzyyqGC5UDIAL,0.426
10892,Gravity,24r3v5xQdmC4qXH6twiWla,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0711,https://api.spotify.com/v1/audio-analysis/24r3v5xQdmC4qXH6twiWla,0.693,234634,0.864,24r3v5xQdmC4qXH6twiWla,0,1,0.0961,-3.365,1,0.0807,117.961,4,https://api.spotify.com/v1/tracks/24r3v5xQdmC4qXH6twiWla,audio_features,spotify:track:24r3v5xQdmC4qXH6twiWla,0.695
10893,지나갈 테니 Been Through,5pesNiBKAx8JNwK2mQ2HEc,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.235,https://api.spotify.com/v1/audio-analysis/5pesNiBKAx8JNwK2mQ2HEc,0.629,218090,0.575,5pesNiBKAx8JNwK2mQ2HEc,0,6,0.0935,-5.763,0,0.0354,136.053,4,https://api.spotify.com/v1/tracks/5pesNiBKAx8JNwK2mQ2HEc,audio_features,spotify:track:5pesNiBKAx8JNwK2mQ2HEc,0.239
10894,내가 미쳐 Going Crazy,64EJgeHPkqJThnr7RDppo3,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.128,https://api.spotify.com/v1/audio-analysis/64EJgeHPkqJThnr7RDppo3,0.591,226062,0.782,64EJgeHPkqJThnr7RDppo3,0,7,0.114,-5.45,0,0.0389,150.09,4,https://api.spotify.com/v1/tracks/64EJgeHPkqJThnr7RDppo3,audio_features,spotify:track:64EJgeHPkqJThnr7RDppo3,0.709
10895,Oasis,2Ewt35352UKONyzomJlqXu,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0886,https://api.spotify.com/v1/audio-analysis/2Ewt35352UKONyzomJlqXu,0.629,194326,0.761,2Ewt35352UKONyzomJlqXu,0,0,0.0814,-4.69,0,0.0557,144.986,4,https://api.spotify.com/v1/tracks/2Ewt35352UKONyzomJlqXu,audio_features,spotify:track:2Ewt35352UKONyzomJlqXu,0.605
10896,For You,7rLvsAO1yb7ElxPhkz60qh,CHEN,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.103,https://api.spotify.com/v1/audio-analysis/7rLvsAO1yb7ElxPhkz60qh,0.533,196549,0.838,7rLvsAO1yb7ElxPhkz60qh,0,0,0.394,-3.722,1,0.0319,75.013,4,https://api.spotify.com/v1/tracks/7rLvsAO1yb7ElxPhkz60qh,audio_features,spotify:track:7rLvsAO1yb7ElxPhkz60qh,0.451
10897,Universe,5ptViFrfoKdGPTdd9oQCwr,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.603,https://api.spotify.com/v1/audio-analysis/5ptViFrfoKdGPTdd9oQCwr,0.38,264366,0.439,5ptViFrfoKdGPTdd9oQCwr,0,3,0.133,-5.529,1,0.0314,139.805,4,https://api.spotify.com/v1/tracks/5ptViFrfoKdGPTdd9oQCwr,audio_features,spotify:track:5ptViFrfoKdGPTdd9oQCwr,0.146
10898,Tell Me (What Is Love),0XFNh4Buo97mSzJK3C7gSJ,YOO YOUNG JIN,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.144,https://api.spotify.com/v1/audio-analysis/0XFNh4Buo97mSzJK3C7gSJ,0.718,282240,0.811,0XFNh4Buo97mSzJK3C7gSJ,0,1,0.0986,-2.169,0,0.0346,120.035,4,https://api.spotify.com/v1/tracks/0XFNh4Buo97mSzJK3C7gSJ,audio_features,spotify:track:0XFNh4Buo97mSzJK3C7gSJ,0.844
10899,Butterfly Effect,3ki9UrYL2TZxYAyyGIPMPz,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.232,https://api.spotify.com/v1/audio-analysis/3ki9UrYL2TZxYAyyGIPMPz,0.684,190360,0.842,3ki9UrYL2TZxYAyyGIPMPz,0,4,0.0721,-4.637,0,0.0778,104.003,4,https://api.spotify.com/v1/tracks/3ki9UrYL2TZxYAyyGIPMPz,audio_features,spotify:track:3ki9UrYL2TZxYAyyGIPMPz,0.669
10900,Starry Night,4vSQmGcgOhsoK5lqmNOEz2,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.578,https://api.spotify.com/v1/audio-analysis/4vSQmGcgOhsoK5lqmNOEz2,0.326,278107,0.48,4vSQmGcgOhsoK5lqmNOEz2,1.51e-06,5,0.117,-5.819,1,0.0336,135.714,4,https://api.spotify.com/v1/tracks/4vSQmGcgOhsoK5lqmNOEz2,audio_features,spotify:track:4vSQmGcgOhsoK5lqmNOEz2,0.233
10901,Non Stop,7bTYdDUxiFegwLJm6u743n,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.303,https://api.spotify.com/v1/audio-analysis/7bTYdDUxiFegwLJm6u743n,0.729,204240,0.887,7bTYdDUxiFegwLJm6u743n,0,7,0.232,-3.28,1,0.0631,116.006,4,https://api.spotify.com/v1/tracks/7bTYdDUxiFegwLJm6u743n,audio_features,spotify:track:7bTYdDUxiFegwLJm6u743n,0.602
10902,Wait,1gyhtYG9OWOZvhZzDVF6lq,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.829,https://api.spotify.com/v1/audio-analysis/1gyhtYG9OWOZvhZzDVF6lq,0.477,248768,0.237,1gyhtYG9OWOZvhZzDVF6lq,0,4,0.107,-10.256,0,0.0438,74.207,4,https://api.spotify.com/v1/tracks/1gyhtYG9OWOZvhZzDVF6lq,audio_features,spotify:track:1gyhtYG9OWOZvhZzDVF6lq,0.362
10903,SSFW,4CrjiZPKCIMeDTW1wYZxRG,CHANYEOL,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.28,https://api.spotify.com/v1/audio-analysis/4CrjiZPKCIMeDTW1wYZxRG,0.57,219336,0.65,4CrjiZPKCIMeDTW1wYZxRG,0,8,0.147,-8.072,0,0.0484,80.012,4,https://api.spotify.com/v1/tracks/4CrjiZPKCIMeDTW1wYZxRG,audio_features,spotify:track:4CrjiZPKCIMeDTW1wYZxRG,0.738
10904,Trauma,4vh7bEuYAU9TtBRXwcLtn9,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.12,https://api.spotify.com/v1/audio-analysis/4vh7bEuYAU9TtBRXwcLtn9,0.801,222010,0.756,4vh7bEuYAU9TtBRXwcLtn9,0,11,0.0836,-4.696,0,0.0448,110.988,4,https://api.spotify.com/v1/tracks/4vh7bEuYAU9TtBRXwcLtn9,audio_features,spotify:track:4vh7bEuYAU9TtBRXwcLtn9,0.622
10905,Sign,2WoZh6Z32L6lEEDu7wxmfT,EXO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.0135,https://api.spotify.com/v1/audio-analysis/2WoZh6Z32L6lEEDu7wxmfT,0.637,193853,0.669,2WoZh6Z32L6lEEDu7wxmfT,0,1,0.406,-5.289,1,0.0732,168.117,4,https://api.spotify.com/v1/tracks/2WoZh6Z32L6lEEDu7wxmfT,audio_features,spotify:track:2WoZh6Z32L6lEEDu7wxmfT,0.501
10906,Go away go away,6m6PTfVXdPZT6scb1TaONP,CHANYEOL,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.514,https://api.spotify.com/v1/audio-analysis/6m6PTfVXdPZT6scb1TaONP,0.551,229652,0.655,6m6PTfVXdPZT6scb1TaONP,0,7,0.101,-4.75,1,0.0273,90.035,4,https://api.spotify.com/v1/tracks/6m6PTfVXdPZT6scb1TaONP,audio_features,spotify:track:6m6PTfVXdPZT6scb1TaONP,0.268
10907,Self-Portrait,5RLYcoMDw5y0ULlCUvMzsQ,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.145,https://api.spotify.com/v1/audio-analysis/5RLYcoMDw5y0ULlCUvMzsQ,0.573,230387,0.731,5RLYcoMDw5y0ULlCUvMzsQ,0,0,0.251,-2.667,1,0.0264,79.993,4,https://api.spotify.com/v1/tracks/5RLYcoMDw5y0ULlCUvMzsQ,audio_features,spotify:track:5RLYcoMDw5y0ULlCUvMzsQ,0.268
10908,You,4r3k2iBOPJZHqnmkOFMJEv,XIUMIN,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.383,https://api.spotify.com/v1/audio-analysis/4r3k2iBOPJZHqnmkOFMJEv,0.432,306520,0.622,4r3k2iBOPJZHqnmkOFMJEv,0,4,0.139,-4.007,1,0.0304,75.193,4,https://api.spotify.com/v1/tracks/4r3k2iBOPJZHqnmkOFMJEv,audio_features,spotify:track:4r3k2iBOPJZHqnmkOFMJEv,0.304
10909,For You Now,1NDpztr7wYJKDX0LSKnyzV,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.877,https://api.spotify.com/v1/audio-analysis/1NDpztr7wYJKDX0LSKnyzV,0.396,223747,0.38,1NDpztr7wYJKDX0LSKnyzV,1.39e-05,10,0.106,-7.54,1,0.0338,103.465,4,https://api.spotify.com/v1/tracks/1NDpztr7wYJKDX0LSKnyzV,audio_features,spotify:track:1NDpztr7wYJKDX0LSKnyzV,0.221
10910,Dinner,4I48kLVde5Rwvw8MyloC4A,SUHO,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.518,https://api.spotify.com/v1/audio-analysis/4I48kLVde5Rwvw8MyloC4A,0.62,204216,0.63,4I48kLVde5Rwvw8MyloC4A,0.027,1,0.335,-7.192,1,0.119,109.992,4,https://api.spotify.com/v1/tracks/4I48kLVde5Rwvw8MyloC4A,audio_features,spotify:track:4I48kLVde5Rwvw8MyloC4A,0.265
10911,Crying out,7jVLe21bkwX1DTy1mfkxjB,D.O.,kpop,37i9dQZF1DX5JcPJgYjGcf,This Is: EXO,0.296,https://api.spotify.com/v1/audio-analysis/7jVLe21bkwX1DTy1mfkxjB,0.444,231720,0.421,7jVLe21bkwX1DTy1mfkxjB,1.34e-06,4,0.113,-7.152,0,0.0292,147.923,4,https://api.spotify.com/v1/tracks/7jVLe21bkwX1DTy1mfkxjB,audio_features,spotify:track:7jVLe21bkwX1DTy1mfkxjB,0.155
10912,eight(Prod.&Feat. SUGA of BTS),0pYacDCZuRhcrwGUA5nTBe,IU,kpop,37i9dQZF1DX9tPFwDMOaN1,K-Pop Daebak,0.115,https://api.spotify.com/v1/audio-analysis/0pYacDCZuRhcrwGUA5nTBe,0.676,167573,0.869,0pYacDCZuRhcrwGUA5nTBe,0,1,0.132,-1.573,1,0.0423,120.029,4,https://api.spotify.com/v1/tracks/0pYacDCZuRhcrwGUA5nTBe,audio_features,spotify:track:0pYacDCZuRhcrwGUA5nTBe,0.594
10916,Zombie,4s0dJmVknlUl7V6oK3puzZ,DAY6,kpop,37i9dQZF1DX9tPFwDMOaN1,K-Pop Daebak,0.0117,https://api.spotify.com/v1/audio-analysis/4s0dJmVknlUl7V6oK3puzZ,0.79,209259,0.542,4s0dJmVknlUl7V6oK3puzZ,0,0,0.0818,-4.119,1,0.0438,121.982,4,https://api.spotify.com/v1/tracks/4s0dJmVknlUl7V6oK3puzZ,audio_features,spotify:track:4s0dJmVknlUl7V6oK3puzZ,0.527
10920,Leo (feat. BAEKHYUN),1Rk53ni9MhBXiksSSaKN7Y,Bolbbalgan4,kpop,37i9dQZF1DX9tPFwDMOaN1,K-Pop Daebak,0.667,https://api.spotify.com/v1/audio-analysis/1Rk53ni9MhBXiksSSaKN7Y,0.62,188000,0.539,1Rk53ni9MhBXiksSSaKN7Y,0,3,0.153,-4.722,1,0.0276,90.019,4,https://api.spotify.com/v1/tracks/1Rk53ni9MhBXiksSSaKN7Y,audio_features,spotify:track:1Rk53ni9MhBXiksSSaKN7Y,0.653
